rateRowId,sro,name_hi,name_en,slug,override_en
bikapur-1001,bikapur,अरसठ,Arsath,arsath,
bikapur-1002,bikapur,अवनपुर,Awanpur,awanpur,
bikapur-1003,bikapur,अमॉवा,Amowa,amowa,
bikapur-1004,bikapur,अमौनी,Amauni,amauni,
bikapur-1005,bikapur,असरेवा,Asrewa,asrewa,
bikapur-1006,bikapur,अरूवावां,Aruwawan,aruwawan,
bikapur-1007,bikapur,असकरनपुर,Asakranpur,asakranpur,
bikapur-1008,bikapur,अहिरौली,Ahirauli,ahirauli,
bikapur-1009,bikapur,अहिरानीगोपालपुर,Ahiranigopalpur,ahiranigopalpur,
bikapur-1010,bikapur,अरियासी,Ariyasi,ariyasi,
bikapur-1011,bikapur,औहरपुर,Auharpur,auharpur,
bikapur-1012,bikapur,ओदीरतनाथपुर,Odiratnathpur,odiratnathpur,
bikapur-1013,bikapur,अंकारी,Ankari,ankari,
bikapur-1014,bikapur,इमिलिया,Imiliya,imiliya,
bikapur-1015,bikapur,इछौरी,Ichhauri,ichhauri,
bikapur-1016,bikapur,इस्लामपुर,Islampur,islampur,
bikapur-1017,bikapur,इस्माइलपुर,Ismailpur,ismailpur,
bikapur-1018,bikapur,उदईपुर,Udaipur,udaipur,
bikapur-1019,bikapur,उँचगांव,Unchganv,unchganv,
bikapur-1020,bikapur,उमरपुर,Umarpur,umarpur,
bikapur-1021,bikapur,उमरनी आ0 सुल्तानपुर,Umarni A0 Sultanpur,umarni-a0-sultanpur,
bikapur-1022,bikapur,उसरी,Usri,usri,
bikapur-1023,bikapur,उमरनीपिपरी,Umarnipipri,umarnipipri,
bikapur-1024,bikapur,उमापुरकैथोलिया,Umapurkaitholiya,umapurkaitholiya,
bikapur-1025,bikapur,उमापुरबादफरोशा,Umapurbadafrosha,umapurbadafrosha,
bikapur-1026,bikapur,करौंदी मु0 धरेठादशरथपुर,Karaundi Mu0 Dharethadashrathpur,karaundi-mu0-dharethadashrathpur,
bikapur-1027,bikapur,करौंदी मु0 हैदरगंज,Karaundi Mu0 Haidarganj,karaundi-mu0-haidarganj,
bikapur-1028,bikapur,ककराही,Kakrahi,kakrahi,
bikapur-1029,bikapur,ककोली,Kakoli,kakoli,
bikapur-1030,bikapur,कनावां,Kanawan,kanawan,
bikapur-1031,bikapur,कटारी,Katari,katari,
bikapur-1032,bikapur,करनपुर,Karanpur,karanpur,
bikapur-1033,bikapur,कटौना,Katauna,katauna,
bikapur-1034,bikapur,कटकामकदूमपुर,Katkamakdumpur,katkamakdumpur,
bikapur-1035,bikapur,करौंदीमाफी,Karaundimafi,karaundimafi,
bikapur-1036,bikapur,कनकपुरझगरौली,Kanakpurjhagrauli,kanakpurjhagrauli,
bikapur-1037,bikapur,कल्यानपुरछितौना,Kalyanpurchhitauna,kalyanpurchhitauna,
bikapur-1038,bikapur,कल्यानपुरचकडुहिया,Kalyanpurchakduhiya,kalyanpurchakduhiya,
bikapur-1039,bikapur,करनाईपुरमु0पारागरीबशाह,Karnaipurmu0paragribshah,karnaipurmu0paragribshah,
bikapur-1040,bikapur,करनाईपुर मु0 भीटी,Karnaipur Mu0 Bhiti,karnaipur-mu0-bhiti,
bikapur-1041,bikapur,कादीपुर,Kadipur,kadipur,
bikapur-1042,bikapur,कादीपुर मु0 सरायखरगी,Kadipur Mu0 Saraykhargi,kadipur-mu0-saraykhargi,
bikapur-1043,bikapur,किलहना,Kilahna,kilahna,
bikapur-1044,bikapur,किछूटीकिशुनदासपुर,Kichhutikishundaspur,kichhutikishundaspur,
bikapur-1045,bikapur,कुढ़ा,Kurha,kurha,
bikapur-1046,bikapur,कुआंडाड़,Kuandar,kuandar,
bikapur-1047,bikapur,कूरेभारी,Kurebhari,kurebhari,
bikapur-1048,bikapur,केलालालखॉ,Kelalalkho,kelalalkho,
bikapur-1049,bikapur,केवलापुरउर्फतकमीनगंज,Kevlapuraurfatakminganj,kevlapuraurfatakminganj,
bikapur-1050,bikapur,केसरूआबुजुर्ग,Kesruabujurg,kesruabujurg,
bikapur-1051,bikapur,कोदैला,Kodaila,kodaila,
bikapur-1052,bikapur,कोंछा,Konchha,konchha,
bikapur-1053,bikapur,कोड़रामुसलमीन,Korramusalmin,korramusalmin,
bikapur-1054,bikapur,कोड़राब्रम्हनान,Korrabramhanan,korrabramhanan,
bikapur-1055,bikapur,कोरोराघवपुर,Kororaghavpur,kororaghavpur,
bikapur-1056,bikapur,कांधरपुर,Kandharpur,kandharpur,
bikapur-1057,bikapur,खपराडीह,Khapradih,khapradih,
bikapur-1058,bikapur,खजुरहट,Khajurhat,khajurhat,
bikapur-1059,bikapur,खजुरीरामपुर,Khajurirampur,khajurirampur,
bikapur-1060,bikapur,खिदिदरपुर,Khididarpur,khididarpur,
bikapur-1061,bikapur,खुटेहना,Khutehna,khutehna,
bikapur-1062,bikapur,खेवली,Khevli,khevli,
bikapur-1063,bikapur,खेतपलिया,Khetapliya,khetapliya,
bikapur-1064,bikapur,खेमासराय,Khemasray,khemasray,
bikapur-1065,bikapur,खेमीपुरनिधियावां,Khemipurnidhiyawan,khemipurnidhiyawan,
bikapur-1066,bikapur,खेमपुरचंदई,Khempurchandai,khempurchandai,
bikapur-1067,bikapur,खोंधूपुर,Khondhupur,khondhupur,
bikapur-1068,bikapur,खौपुर,Khaupur,khaupur,
bikapur-1069,bikapur,गरौली,Garauli,garauli,
bikapur-1070,bikapur,गयासपुर,Gayaspur,gayaspur,
bikapur-1071,bikapur,गण्डई,Gandai,gandai,
bikapur-1072,bikapur,गींजा,Ginja,ginja,
bikapur-1073,bikapur,गुन्धौर,Gundhaur,gundhaur,
bikapur-1074,bikapur,गुरौली,Gurauli,gurauli,
bikapur-1075,bikapur,गोपालापुर,Gopalapur,gopalapur,
bikapur-1076,bikapur,गोबिन्दपुर,Gobindpur,gobindpur,
bikapur-1077,bikapur,गोठौरा,Gothaura,gothaura,
bikapur-1078,bikapur,गौरा,Gaura,gaura,
bikapur-1079,bikapur,गौहनियां,Gauhniyan,gauhniyan,
bikapur-1080,bikapur,गौहानीखुर्द,Gauhanikhurd,gauhanikhurd,
bikapur-1081,bikapur,गौहानीकलां,Gauhanikalan,gauhanikalan,
bikapur-1082,bikapur,गंगापुर मु0 रमऊपुर,Gangapur Mu0 Ramaupur,gangapur-mu0-ramaupur,
bikapur-1083,bikapur,गंगापुर मु0 टिकरी,Gangapur Mu0 Tikri,gangapur-mu0-tikri,
bikapur-1084,bikapur,गंगापुर मु0 ढ़ेमाबैश्य,Gangapur Mu0 Rhemabaishy,gangapur-mu0-rhemabaishy,
bikapur-1085,bikapur,घूरीटीकर,Ghuritikar,ghuritikar,
bikapur-1086,bikapur,चकसलेम,Chakaslem,chakaslem,
bikapur-1087,bikapur,चकमोदमिदपुर,Chakmodmidpur,chakmodmidpur,
bikapur-1088,bikapur,चक्सेनपुर,Chaksenpur,chaksenpur,
bikapur-1089,bikapur,चम्पारपुर,Champarpur,champarpur,
bikapur-1090,bikapur,चरावां,Charawan,charawan,
bikapur-1091,bikapur,चर्तुभुजपुर,Chartubhujpur,chartubhujpur,
bikapur-1092,bikapur,चन्दीपुरनगहरा,Chandipurangahra,chandipurangahra,
bikapur-1093,bikapur,चितांवा,Chitanwa,chitanwa,
bikapur-1094,bikapur,चेतरा,Chetra,chetra,
bikapur-1095,bikapur,चौबेपुर,Chaubepur,chaubepur,
bikapur-1096,bikapur,चौरेचन्दौली,Chaurechandauli,chaurechandauli,
bikapur-1097,bikapur,चॉदपुर,Chodpur,chodpur,
bikapur-1098,bikapur,चॉदपुर मु0 घूरीटीकर,Chodpur Mu0 Ghuritikar,chodpur-mu0-ghuritikar,
bikapur-1099,bikapur,चंवरढ़ार,Chanwarrhar,chanwarrhar,
bikapur-1100,bikapur,जजवारा,Jajwara,jajwara,
bikapur-1101,bikapur,जयसिंहमऊ,Jaysinhmau,jaysinhmau,
bikapur-1102,bikapur,जगदीशपुर उर्फ पाठकपुर,Jagdishpur Urf Pathakpur,jagdishpur-urf-pathakpur,
bikapur-1103,bikapur,जमोलीखुर्द,Jamolikhurd,jamolikhurd,
bikapur-1104,bikapur,जलालपुरमाफी,Jalalpurmafi,jalalpurmafi,
bikapur-1105,bikapur,जलालपुरभग्गू,Jalalpurbhaggu,jalalpurbhaggu,
bikapur-1106,bikapur,जाना,Jana,jana,
bikapur-1107,bikapur,जासरपुर,Jasarpur,jasarpur,
bikapur-1108,bikapur,जेरूवा,Jeruwa,jeruwa,
bikapur-1109,bikapur,जैनपुर,Jainpur,jainpur,
bikapur-1110,bikapur,जोहन,Johan,johan,
bikapur-1111,bikapur,टिकरी,Tikri,tikri,
bikapur-1112,bikapur,डगराभारी,Dagrabhari,dagrabhari,
bikapur-1113,bikapur,डेहरियावां,Dehriyawan,dehriyawan,
bikapur-1114,bikapur,ढ़ेमाबैश्य,Rhemabaishy,rhemabaishy,
bikapur-1115,bikapur,ढ़ेमाशिवबक्शराय,Rhemashivbaksharay,rhemashivbaksharay,
bikapur-1116,bikapur,तरहरा,Tarahra,tarahra,
bikapur-1117,bikapur,तारून,Tarun,tarun,
bikapur-1118,bikapur,ताजपुर,Tajpur,tajpur,
bikapur-1119,bikapur,तारडीह,Tardih,tardih,
bikapur-1120,bikapur,तारापुर,Tarapur,tarapur,
bikapur-1121,bikapur,तिवारीपुर,Tiwaripur,tiwaripur,
bikapur-1122,bikapur,तेन्दुआमाफी,Tenduamafi,tenduamafi,
bikapur-1123,bikapur,तोरोमाफी,Toromafi,toromafi,
bikapur-1124,bikapur,थरियाकलां,Thariyakalan,thariyakalan,
bikapur-1125,bikapur,दिलीपपुर,Dilippur,dilippur,
bikapur-1126,bikapur,दरियापुर,Dariyapur,dariyapur,
bikapur-1127,bikapur,दशरथपुर,Dashrathpur,dashrathpur,
bikapur-1128,bikapur,दसलावन,Daslawan,daslawan,
bikapur-1129,bikapur,दयालजोत,Dayaljot,dayaljot,
bikapur-1130,bikapur,दॉदूपुर,Dodupur,dodupur,
bikapur-1131,bikapur,दुबॉवा,Dubowa,dubowa,
bikapur-1132,bikapur,देवापुर,Dewapur,dewapur,
bikapur-1133,bikapur,देवकलीमाफी,Dewaklimafi,dewaklimafi,
bikapur-1134,bikapur,देवरीमु0ढ़ेमाबैश्य,Devrimu0rhemabaishy,devrimu0rhemabaishy,
bikapur-1135,bikapur,देवापट्टी,Dewapatti,dewapatti,
bikapur-1136,bikapur,देवरीरंजीतसिंह,Devriranjitsinh,devriranjitsinh,
bikapur-1137,bikapur,दोस्तग्रामपुर,Dostagrampur,dostagrampur,
bikapur-1138,bikapur,दौदहा,Daudha,daudha,
bikapur-1139,bikapur,धमहर,Dhamhar,dhamhar,
bikapur-1140,bikapur,धरेठादशरथपुर,Dharethadashrathpur,dharethadashrathpur,
bikapur-1141,bikapur,धेनुवॉवा,Dhenuwowa,dhenuwowa,
bikapur-1142,bikapur,धर्मपुरमु0पारागरीबशाह,Dharmapurmu0paragribshah,dharmapurmu0paragribshah,
bikapur-1143,bikapur,धर्मपुरमु0घूरीटीकर,Dharmapurmu0ghuritikar,dharmapurmu0ghuritikar,
bikapur-1144,bikapur,धौरहराकुटी,Dhaurahrakuti,dhaurahrakuti,
bikapur-1145,bikapur,न्यूना पूरब,Nyuna Purab,nyuna-purab,
bikapur-1146,bikapur,न्यूनापश्चिम,Nyunapashchim,nyunapashchim,
bikapur-1147,bikapur,नरायनपुर,Narayanpur,narayanpur,
bikapur-1148,bikapur,नसरतपुर,Nasratpur,nasratpur,
bikapur-1149,bikapur,नथनपुर,Nathanpur,nathanpur,
bikapur-1150,bikapur,नदौना,Nadauna,nadauna,
bikapur-1151,bikapur,नरोत्तमपुर,Narottampur,narottampur,
bikapur-1152,bikapur,नन्दरौली,Nandarauli,nandarauli,
bikapur-1153,bikapur,नन्दूपुर,Nandupur,nandupur,
bikapur-1154,bikapur,नगईपुर,Nagaipur,nagaipur,
bikapur-1155,bikapur,नागपाली,Nagpali,nagpali,
bikapur-1156,bikapur,नाभापुर,Nabhapur,nabhapur,
bikapur-1157,bikapur,नाहरपुर,Naharpur,naharpur,
bikapur-1158,bikapur,नासिरपुरमूसी,Nasirpurmusi,nasirpurmusi,
bikapur-1159,bikapur,नियाजपुर,Niyajpur,niyajpur,
bikapur-1160,bikapur,नुवांवाबैदरा,Nuwanwabaidra,nuwanwabaidra,
bikapur-1161,bikapur,नेतवारीचतुरपुर,Netwarichturpur,netwarichturpur,
bikapur-1162,bikapur,पचगवां,Pachagwan,pachagwan,
bikapur-1163,bikapur,पछियाना,Pachhiyana,pachhiyana,
bikapur-1164,bikapur,परोमा,Paroma,paroma,
bikapur-1165,bikapur,पण्डरी,Pandari,pandari,
bikapur-1166,bikapur,परूआ,Parua,parua,
bikapur-1167,bikapur,परवरपारा,Parwarpara,parwarpara,
bikapur-1168,bikapur,पश्चिमपारा,Pashchimpara,pashchimpara,
bikapur-1169,bikapur,परमानन्दपुर,Parmanandpur,parmanandpur-1169,
bikapur-1170,bikapur,परमानन्दपुर,Parmanandpur,parmanandpur-1170,
bikapur-1171,bikapur,पदारथपुर,Padarathpur,padarathpur,
bikapur-1172,bikapur,परसीपुर,Parsipur,parsipur,
bikapur-1173,bikapur,परसौलीमु0मुकीमपुर,Parsaulimu0mukimpur,parsaulimu0mukimpur,
bikapur-1174,bikapur,परसावांमहोला,Parsawammhola,parsawammhola,
bikapur-1175,bikapur,परसुही,Parsuhi,parsuhi,
bikapur-1176,bikapur,पकड़ीदुर्गादासपुर,Pakridurgadaspur,pakridurgadaspur,
bikapur-1177,bikapur,पारागरीबशाह,Paragribshah,paragribshah,
bikapur-1178,bikapur,पाराहथिगो,Parahthigo,parahthigo,
bikapur-1179,bikapur,पातूपुर,Patupur,patupur,
bikapur-1180,bikapur,पालीपूरब,Palipurab,palipurab,
bikapur-1181,bikapur,पाराराम,Pararam,pararam,
bikapur-1182,bikapur,पालीअचलपुर,Paliachalpur,paliachalpur,
bikapur-1183,bikapur,पिछौरा,Pichhaura,pichhaura,
bikapur-1184,bikapur,पीथापुर,Pithapur,pithapur,
bikapur-1185,bikapur,प्रतापपुरबरहूपुर,Pratappurbarhupur,pratappurbarhupur,
bikapur-1186,bikapur,प्रानपुर,Pranpur,pranpur,
bikapur-1187,bikapur,पुंहपी,Punhpi,punhpi,
bikapur-1188,bikapur,पुरूषोत्तमपुर,Purushottampur,purushottampur,
bikapur-1189,bikapur,पूरबपट्टी,Purabpatti,purabpatti,
bikapur-1190,bikapur,पूरेबजाज,Purebjaj,purebjaj,
bikapur-1191,bikapur,पूरेलाला,Purelala,purelala,
bikapur-1192,bikapur,पूरेबंशवन,Purebanshwan,purebanshwan,
bikapur-1193,bikapur,पूरेमनोहर,Puremnohar,puremnohar,
bikapur-1194,bikapur,पेड़रा,Perra,perra,
bikapur-1195,bikapur,पौहान,Pauhan,pauhan,
bikapur-1196,bikapur,फखरपुर,Fakharpur,fakharpur,
bikapur-1197,bikapur,फतेहपुरकमासिन,Fatehpurakmasin,fatehpurakmasin,
bikapur-1198,bikapur,बरांव,Baranv,baranv,
bikapur-1199,bikapur,बरेहटा,Barehta,barehta,
bikapur-1200,bikapur,बरौली,Barauli,barauli,
bikapur-1201,bikapur,बनकट,Bankat,bankat,
bikapur-1202,bikapur,बसन्तपुर,Basantpur,basantpur,
bikapur-1203,bikapur,बल्लीपुर,Ballipur,ballipur,
bikapur-1204,bikapur,बल्लीकृपालपुर,Ballikripalpur,ballikripalpur,
bikapur-1205,bikapur,बलरामपुर,Balrampur,balrampur,
bikapur-1206,bikapur,बछरामपुर,Bachhrampur,bachhrampur,
bikapur-1207,bikapur,बबुरा,Babura,babura,
bikapur-1208,bikapur,बबुरिहाकौंधा,Baburihakaundha,baburihakaundha,
bikapur-1209,bikapur,बड़नपुर,Baranpur,baranpur,
bikapur-1210,bikapur,बड़गोड़ा,Bargora,bargora,
bikapur-1211,bikapur,बछौलीमु0ढ़ेमा,Bachhaulimu0rhema,bachhaulimu0rhema,
bikapur-1212,bikapur,वहीउद्दीनपुर,Wahiuddinpur,wahiuddinpur,
bikapur-1213,bikapur,बारा,Bara,bara,
bikapur-1214,bikapur,बालापुर,Balapur,balapur,
bikapur-1215,bikapur,बाहरपुर,Baharpur,baharpur,
bikapur-1216,bikapur,बासूपुर,Basupur,basupur,
bikapur-1217,bikapur,बासुदेवपुर,Basudevpur,basudevpur,
bikapur-1218,bikapur,बिलारीमाफी,Bilarimafi,bilarimafi,
bikapur-1219,bikapur,विश्नोहरपुर,Vishnoharpur,vishnoharpur,
bikapur-1220,bikapur,विजयनपुरसजहरा,Vijyanpurasjahra,vijyanpurasjahra,
bikapur-1221,bikapur,बीकापुर,Bikapur,bikapur,
bikapur-1222,bikapur,बीबीपुर,Bibipur,bibipur,
bikapur-1223,bikapur,बेला,Bela,bela,
bikapur-1224,bikapur,बेलाचकसीराम,Belachaksiram,belachaksiram,
bikapur-1225,bikapur,बेनीगद्दोपुर,Benigaddopur,benigaddopur,
bikapur-1226,bikapur,बेलगरा,Belagra,belagra,
bikapur-1227,bikapur,बेदापुर,Bedapur,bedapur,
bikapur-1228,bikapur,बेनीपुर,Benipur,benipur,
bikapur-1229,bikapur,बैसूपाली,Baisupali,baisupali,
bikapur-1230,bikapur,बैदौली,Baidauli,baidauli,
bikapur-1231,bikapur,बैंतीकला,Baintikala,baintikala,
bikapur-1232,bikapur,बोदहरी,Bodahri,bodahri,
bikapur-1233,bikapur,भदारखुर्दबुजुर्ग,Bhadarkhurdabujurg,bhadarkhurdabujurg,
bikapur-1234,bikapur,भगवानपुर,Bhagwanpur,bhagwanpur,
bikapur-1235,bikapur,भदेसर,Bhadesar,bhadesar,
bikapur-1236,bikapur,भवनाथपुर,Bhavnathpur,bhavnathpur,
bikapur-1237,bikapur,भरहूखाता,Bharhukhata,bharhukhata,
bikapur-1238,bikapur,भावापुर,Bhawapur,bhawapur,
bikapur-1239,bikapur,भिटौरा,Bhitaura,bhitaura-1239,
bikapur-1240,bikapur,भिटौरा,Bhitaura,bhitaura-1240,
bikapur-1241,bikapur,भीखीपुरझलिहा,Bhikhipurajhliha,bhikhipurajhliha,
bikapur-1242,bikapur,भीखीसराय,Bhikhisray,bhikhisray,
bikapur-1243,bikapur,भुलईपुरनिधियावां,Bhulaipurnidhiyawan,bhulaipurnidhiyawan,
bikapur-1244,bikapur,भैसौली,Bhaisauli,bhaisauli,
bikapur-1245,bikapur,भैरवपुरटिकरा,Bhairavpurtikra,bhairavpurtikra,
bikapur-1246,bikapur,भोपाडुहिया,Bhopaduhiya,bhopaduhiya,
bikapur-1247,bikapur,मऊ,Mau,mau,
bikapur-1248,bikapur,मटौना,Matauna,matauna,
bikapur-1249,bikapur,मनऊपुर,Manaupur,manaupur,
bikapur-1250,bikapur,मलावन,Malawan,malawan,
bikapur-1251,bikapur,महादेवा,Mahadewa,mahadewa,
bikapur-1252,bikapur,महोलिया,Maholiya,maholiya,
bikapur-1253,bikapur,महावॉ,Mahawo,mahawo,
bikapur-1254,bikapur,मलेथूकनक,Malethuknak,malethuknak,
bikapur-1255,bikapur,मजरूद्दीनपुर,Majruddinpur,majruddinpur,
bikapur-1256,bikapur,मदसूदनपुर,Madsudanpur,madsudanpur,
bikapur-1257,bikapur,महरईमोहम्मदपुर,Mahraimohammadpur,mahraimohammadpur,
bikapur-1258,bikapur,मरूईसहायसिंह,Maruishaysinh,maruishaysinh,
bikapur-1259,bikapur,मलिकपुर,Malikpur,malikpur,
bikapur-1260,bikapur,माझासोनौरा,Majhasonaura,majhasonaura,
bikapur-1261,bikapur,मानापुर,Manapur,manapur,
bikapur-1262,bikapur,माहनमऊ,Mahanmau,mahanmau,
bikapur-1263,bikapur,मिझौलीकिसुनदासपुर,Mijhaulikisundaspur,mijhaulikisundaspur,
bikapur-1264,bikapur,मीतनपुर,Mitanpur,mitanpur,
bikapur-1265,bikapur,मुगीसपुर,Mugispur,mugispur,
bikapur-1266,bikapur,मुकीमपुरउर्फपहाड़पुर,Mukimpuraurfapharpur,mukimpuraurfapharpur,
bikapur-1267,bikapur,मुमारिजनगर,Mumarijnagar,mumarijnagar,
bikapur-1268,bikapur,मैहरकबीरपुर,Maihrakbirpur,maihrakbirpur,
bikapur-1269,bikapur,मोहीउद्दीनपुर,Mohiuddinpur,mohiuddinpur,
bikapur-1270,bikapur,मोहम्मदपुर,Mohammadpur,mohammadpur,
bikapur-1271,bikapur,मौरावां,Maurawan,maurawan,
bikapur-1272,bikapur,मंगारी,Mangari,mangari,
bikapur-1273,bikapur,यादवपुर,Yadavpur,yadavpur,
bikapur-1274,bikapur,रसवादा,Raswada,raswada,
bikapur-1275,bikapur,रण्डौलीपालीपश्चिम,Randaulipalipashchim,randaulipalipashchim,
bikapur-1276,bikapur,रतनपुरतेन्दुआ,Ratanpurtendua,ratanpurtendua,
bikapur-1277,bikapur,रजौरा,Rajaura,rajaura,
bikapur-1278,bikapur,रजौरामु0टिकरी,Rajauramu0tikri,rajauramu0tikri,
bikapur-1279,bikapur,रसूलपुरमीरा,Rasulpurmira,rasulpurmira,
bikapur-1280,bikapur,रसूलपुरआ0सुल्तानपुर,Rasulpuraa0sultanpur,rasulpuraa0sultanpur,
bikapur-1281,bikapur,रमईपुर,Ramaipur,ramaipur,
bikapur-1282,bikapur,रखौना,Rakhauna,rakhauna,
bikapur-1283,bikapur,रहेठ,Raheth,raheth,
bikapur-1284,bikapur,रसुलहा,Rasulha,rasulha,
bikapur-1285,bikapur,रमवाकला,Ramwakala,ramwakala,
bikapur-1286,bikapur,रामनगर,Ramnagar,ramnagar,
bikapur-1287,bikapur,रामदासपुर,Ramdaspur,ramdaspur,
bikapur-1288,bikapur,राजेपुरचकिया,Rajepurachkiya,rajepurachkiya,
bikapur-1289,bikapur,रामदासपुरमझौली,Ramdaspuramjhauli,ramdaspuramjhauli,
bikapur-1290,bikapur,रामपुरभगन,Rampurabhgan,rampurabhgan,
bikapur-1291,bikapur,रामपुरपरेई,Rampuraprei,rampuraprei,
bikapur-1292,bikapur,रामपुरप्रताप,Rampurapratap,rampurapratap,
bikapur-1293,bikapur,रामपुरअहिरौली,Rampuraahirauli,rampuraahirauli,
bikapur-1294,bikapur,रूरूखास,Rurukhas,rurukhas,
bikapur-1295,bikapur,रूसियामाफी,Rusiyamafi,rusiyamafi,
bikapur-1296,bikapur,रूपीपुरबझना,Rupipurbajhna,rupipurbajhna,
bikapur-1297,bikapur,रूरूपट्टीविशेषर,Rurupattivisheshar,rurupattivisheshar,
bikapur-1298,bikapur,रेवरी,Revri,revri,
bikapur-1299,bikapur,रौहारी,Rauhari,rauhari,
bikapur-1300,bikapur,लक्ष्मनपुरग्रण्ट,Lakshmanpuragrant,lakshmanpuragrant,
bikapur-1301,bikapur,लुत्फाबादबछौली,Lutfabadabchhauli,lutfabadabchhauli,
bikapur-1302,bikapur,समदा,Samda,samda,
bikapur-1303,bikapur,सहसीपुर,Sahsipur,sahsipur,
bikapur-1304,bikapur,सरायसागर,Saraysagar,saraysagar,
bikapur-1305,bikapur,सरायगौतम,Saraygautam,saraygautam,
bikapur-1306,bikapur,सरायमनोधर,Sarayamnodhar,sarayamnodhar,
bikapur-1307,bikapur,सरसवां,Saraswan,saraswan,
bikapur-1308,bikapur,सतना,Satna,satna,
bikapur-1309,bikapur,सहावॉ,Sahawo,sahawo,
bikapur-1310,bikapur,सरेसर,Saresar,saresar,
bikapur-1311,bikapur,सहजपुर,Sahajpur,sahajpur,
bikapur-1312,bikapur,सरवनपुर,Sarwanpur,sarwanpur,
bikapur-1313,bikapur,सरायसूरा,Saraysura,saraysura,
bikapur-1314,bikapur,सरायखरगी,Saraykhargi,saraykhargi,
bikapur-1315,bikapur,सरायशेखमहमूद,Sarayshekhmahmud,sarayshekhmahmud,
bikapur-1316,bikapur,सरायभनौली,Sarayabhnauli,sarayabhnauli,
bikapur-1317,bikapur,सरायरघुनाथ,Sarayarghunath,sarayarghunath,
bikapur-1318,bikapur,सागरपुर,Sagarpur,sagarpur,
bikapur-1319,bikapur,साल्हीपुर,Salhipur,salhipur,
bikapur-1320,bikapur,सिरसा,Sirsa,sirsa,
bikapur-1321,bikapur,सिहोरिया,Sihoriya,sihoriya,
bikapur-1322,bikapur,सींका,Sinka,sinka,
bikapur-1323,bikapur,सीहीपुर,Sihipur,sihipur,
bikapur-1324,bikapur,सुखनावां,Sukhnawan,sukhnawan,
bikapur-1325,bikapur,सूल्हेपुर,Sulhepur,sulhepur,
bikapur-1326,bikapur,सेमरा,Semra,semra,
bikapur-1327,bikapur,सेमरीबल्लीपुर,Semriballipur,semriballipur,
bikapur-1328,bikapur,सैनपुर,Sainpur,sainpur,
bikapur-1329,bikapur,सोहवलसलोनी,Sohavlasloni,sohavlasloni,
bikapur-1330,bikapur,सोनवरसामाफी,Sonwarsamafi,sonwarsamafi,
bikapur-1331,bikapur,सोनवरसामुसलमीन,Sonwarsamusalmin,sonwarsamusalmin,
bikapur-1332,bikapur,सोनखरी,Sonakhri,sonakhri,
bikapur-1333,bikapur,सोनौरागाऊपुर,Sonauragaupur,sonauragaupur,
bikapur-1334,bikapur,संवरधीर,Sanwardhir,sanwardhir,
bikapur-1335,bikapur,शहाबुद्दीनपुर,Shahabuddinpur,shahabuddinpur,
bikapur-1336,bikapur,शफीपुर,Shafipur,shafipur,
bikapur-1337,bikapur,शाहापारा,Shahapara,shahapara,
bikapur-1338,bikapur,शिवतर,Shivtar,shivtar,
bikapur-1339,bikapur,शिवरामपुर,Shivrampur,shivrampur,
bikapur-1340,bikapur,शेरपुर,Sherpur,sherpur,
bikapur-1341,bikapur,शेरपुरपारा,Sherpurpara,sherpurpara,
bikapur-1342,bikapur,शंकरपुर,Shankarpur,shankarpur,
bikapur-1343,bikapur,हथिगो,Hathigo,hathigo,
bikapur-1344,bikapur,हल्लेद्वारिकापुर,Halledwarikapur,halledwarikapur,
bikapur-1345,bikapur,हरिबंशपुर,Haribanshpur,haribanshpur,
bikapur-1346,bikapur,हरिहरपुर,Hariharpur,hariharpur,
bikapur-1347,bikapur,हरिनाथपुर,Harinathpur,harinathpur,
bikapur-1348,bikapur,हरिदासपुर,Haridaspur,haridaspur,
bikapur-1349,bikapur,हुसेनपुर,Husenpur,husenpur,
bikapur-1350,bikapur,हैदरगंज,Haidarganj,haidarganj,
bikapur-1351,bikapur,हृदयीपुर,Hridyipur,hridyipur,
milkipur-1001,milkipur,अंजरौली,Anjrauli,anjrauli,
milkipur-1002,milkipur,अखयपुर,Akhaypur,akhaypur,
milkipur-1003,milkipur,अस्थना,Asthana,asthana,
milkipur-1004,milkipur,अगरवा,Agarwa,agarwa,
milkipur-1005,milkipur,अलीपुर खजुरी,Alipur Khajuri,alipur-khajuri,
milkipur-1006,milkipur,अधियौना,Adhiyauna,adhiyauna,
milkipur-1007,milkipur,अधियारी,Adhiyari,adhiyari,
milkipur-1008,milkipur,अहरनसुवंश,Ahransuwansh,ahransuwansh,
milkipur-1009,milkipur,आदिलपुर,Adilpur,adilpur,
milkipur-1010,milkipur,अछोरा,Achhora,achhora,
milkipur-1011,milkipur,अमावाछीटन,Amawachhitan,amawachhitan,
milkipur-1012,milkipur,अकमा,Akma,akma,
milkipur-1013,milkipur,अमरहर,Amarhar,amarhar,
milkipur-1014,milkipur,ओरवा,Orwa,orwa,
milkipur-1015,milkipur,अमावांसूफी,Amawansufi,amawansufi,
milkipur-1016,milkipur,अल्लापुर,Allapur,allapur,
milkipur-1017,milkipur,अटेसर,Atesar,atesar,
milkipur-1018,milkipur,अरमारूपीपुर,Armarupipur,armarupipur,
milkipur-1019,milkipur,अहिरौली सलोनी,Ahirauli Saloni,ahirauli-saloni,
