sro,sro_name,page,segment_no,segment_hi,village_hi,vcode,land_rate,shop_single_land,shop_multi,office,extra,flag
basgaon,Bansgaon,045,5,तहसील चौराहे से पश्चिम पेट्रोल पम्प से दक्षिण माल्हनपार जाने वाली सड़क,"बलुआ उर्फ गोपालपुर आंशिक, बहीडांडी","1330, 0005",,36400,40300,36100,,
basgaon,Bansgaon,045,6,भैंसारानी जाने वाली सड़क पर कटहरिया पोखरा से पश्चिम प्रा0 वा0 मरवटिया जाने वाली सड़क,मरवटिया व बहीडांडी,"0009, 0010, 0011 व 0005",,36400,40300,36100,,
basgaon,Bansgaon,045,7,भैंसारानी जाने वाली सड़क पर हनुमान मन्दिर से पूरब काली मन्दिर जाने वाली सड़क,मरवटिया व बांसगांव,"0010, 0011, 0012 0001, 0004",,36400,40300,36100,,
basgaon,Bansgaon,113,1,तहसील चौराहे से कुशमौल जाने वाली सड़क,बड़ावन लमोहिया,0006,6600,,,,,
basgaon,Bansgaon,113,1,तहसील चौराहे से कुशमौल जाने वाली सड़क,बड़ावन पश्चिमी,0007,6600,,,,,
basgaon,Bansgaon,113,2,तहसील चौराहे से भैसारानी जाने वाली सड़क,मरवटिया उत्तरी,0010,6600,,,,,
basgaon,Bansgaon,113,2,तहसील चौराहे से भैसारानी जाने वाली सड़क,मरवटिया मध्य,0011,6600,,,,,
basgaon,Bansgaon,113,2,तहसील चौराहे से भैसारानी जाने वाली सड़क,मरवटिया दक्षिणी,0012,6600,,,,,
basgaon,Bansgaon,113,3,तहसील चौराहे से कौड़ीराम जाने वाली सड़क,दोनखर पूर्वी,0002,6600,,,,,
basgaon,Bansgaon,113,3,तहसील चौराहे से कौड़ीराम जाने वाली सड़क,दोनखर पश्चिमी,0003,6600,,,,,
basgaon,Bansgaon,113,3,तहसील चौराहे से कौड़ीराम जाने वाली सड़क,बड़ावन लमोहिया,0006,6600,,,,,
basgaon,Bansgaon,113,3,तहसील चौराहे से कौड़ीराम जाने वाली सड़क,बड़ावन पश्चिमी,0007,6600,,,,,
basgaon,Bansgaon,113,4,तहसील चौराहे से खजनी मार्ग व इसके उत्तर सरसोंपार जाने वाली सड़क,बड़ावन लमोहिया,0006,6600,,,,,
basgaon,Bansgaon,113,4,तहसील चौराहे से खजनी मार्ग व इसके उत्तर सरसोंपार जाने वाली सड़क,बड़ावन पश्चिमी,0007,6600,,,,,
basgaon,Bansgaon,114,5,तहसील चौराहे से पश्चिम पेट्रोल पम्प से दक्षिण माल्हनपार जाने वाली सड़क,बलुआ उर्फ गोपालपुर आंशिक,1330,6600,,,,,
basgaon,Bansgaon,114,5,तहसील चौराहे से पश्चिम पेट्रोल पम्प से दक्षिण माल्हनपार जाने वाली सड़क,बहीडांडी बैलरी,0005,6600,,,,,
basgaon,Bansgaon,114,6,भैंसारानी जाने वाली सड़क पर कटहरिया पोखरा से पश्चिम प्रा0 वा0 मरवटिया जाने वाली सड़क,ब्यालिस पट्टी बाँसगांव,0009,6600,,,,,
basgaon,Bansgaon,114,6,भैंसारानी जाने वाली सड़क पर कटहरिया पोखरा से पश्चिम प्रा0 वा0 मरवटिया जाने वाली सड़क,मरवटिया उत्तरी,0010,6600,,,,,
basgaon,Bansgaon,114,6,भैंसारानी जाने वाली सड़क पर कटहरिया पोखरा से पश्चिम प्रा0 वा0 मरवटिया जाने वाली सड़क,मरवटिया मध्य,0011,6600,,,,,
basgaon,Bansgaon,114,6,भैंसारानी जाने वाली सड़क पर कटहरिया पोखरा से पश्चिम प्रा0 वा0 मरवटिया जाने वाली सड़क,बहीडांडी बैलरी,0005,6600,,,,,
basgaon,Bansgaon,114,7,भैंसारानी जाने वाली सड़क पर हनुमान मन्दिर से पूरब काली मन्दिर जाने वाली सड़क,मरवटिया उत्तरी,0010,6600,,,,,
basgaon,Bansgaon,114,7,भैंसारानी जाने वाली सड़क पर हनुमान मन्दिर से पूरब काली मन्दिर जाने वाली सड़क,मरवटिया मध्य,0011,6600,,,,,
basgaon,Bansgaon,114,7,भैंसारानी जाने वाली सड़क पर हनुमान मन्दिर से पूरब काली मन्दिर जाने वाली सड़क,मरवटिया दक्षिणी,0012,6600,,,,,
basgaon,Bansgaon,114,7,भैंसारानी जाने वाली सड़क पर हनुमान मन्दिर से पूरब काली मन्दिर जाने वाली सड़क,दक्षिणी टोला बांसगांव,0004,6600,,,,,
basgaon,Bansgaon,114,7,भैंसारानी जाने वाली सड़क पर हनुमान मन्दिर से पूरब काली मन्दिर जाने वाली सड़क,चौखण्डी बांसगाव,0001,6600,,,,,
khajni,Khajni,49,1,खजनी सिकरीगंज मार्ग पर स्थिति पाण्डेय वस्त्रालय की उत्तरी सीमा से लेकर राजेन्द्र वस्त्रालय की दक्षिणी सीमा तक (सड़क के दोनों तरफ),खुटभार,1129,14500,,,,,
khajni,Khajni,49,1,खजनी सिकरीगंज मार्ग पर स्थिति पाण्डेय वस्त्रालय की उत्तरी सीमा से लेकर राजेन्द्र वस्त्रालय की दक्षिणी सीमा तक (सड़क के दोनों तरफ),बरीबन्दुआरी,1419,14500,,,,,
campier,Campierganj,35,1,1--गोरखपुर सोनौली मार्ग,"वार्ड नं0 01, अम्बेडकर नगर",0001,12000,,,,commercial_rent_pm_per_sqm=200,
campier,Campierganj,35,1,1--गोरखपुर सोनौली मार्ग,"वार्ड नं0 10, अब्दुल हमीद नगर",0002,12000,,,,commercial_rent_pm_per_sqm=200,
campier,Campierganj,35,1,1--गोरखपुर सोनौली मार्ग,"वार्ड नं0 05, वीर बहादुर नगर",0006,12000,,,,commercial_rent_pm_per_sqm=200,
