sro,page,serial,vcode,village_hi,ward_hi,category,nonagri_lt9m,nonagri_9to18m,nonagri_ge18m,shop,office,godown,agri_nh,agri_state,agri_link,agri_chakmarg,agri_abadi,agri_general,flag
milkipur,56,218,1218,मरेमा,,ग्रामीण,13000,15000,17000,43000,41000,39000,130,75,70,65,80,37,
milkipur,56,219,1219,महुलारा,,ग्रामीण,9000,10000,11000,36000,34000,32000,0,70,60,55,75,35,
milkipur,56,220,1220,मसेढ़ा,,ग्रामीण,6500,7500,8500,33000,31000,29000,0,60,50,45,65,30,
milkipur,56,221,1221,मिश्रौली,,ग्रामीण,6500,7500,8500,33000,31000,29000,0,60,50,45,65,30,
milkipur,56,222,1222,मेहदौना,,ग्रामीण,10000,11000,12000,37000,35000,33000,0,65,60,55,70,35,
milkipur,56,223,1223,मोहली,,ग्रामीण,10000,11000,12000,37000,35000,33000,0,65,60,55,70,35,
milkipur,56,224,1224,मलेथू बुजुर्ग,,ग्रामीण,10000,11000,12000,37000,35000,33000,0,65,60,55,70,35,
milkipur,56,225,1225,रामपुर फकीरे,,ग्रामीण,6500,7500,8500,33000,31000,29000,0,55,50,45,60,28,
milkipur,57,226,1226,रनापुर,,ग्रामीण,9000,10000,11000,36000,34000,32000,0,65,60,50,75,35,
milkipur,57,227,1227,रेवना,,ग्रामीण,8000,9000,10000,35000,33000,31000,0,60,50,45,70,34,
milkipur,57,228,1228,रौना,,ग्रामीण,7000,8000,9000,33000,31000,29000,0,60,50,45,70,32,
milkipur,57,229,1229,रामपुर जोहन,,ग्रामीण,10000,11000,12000,37000,35000,33000,0,75,65,60,80,35,
milkipur,57,230,1230,रानिकपुर,,ग्रामीण,9000,10000,11000,36000,34000,32000,0,70,60,55,75,34,
milkipur,57,231,1231,रसूलपुर लिलहा,,ग्रामीण,9000,10000,11000,36000,34000,32000,0,70,60,55,75,34,
milkipur,57,232,1232,रौतावा,,ग्रामीण,7000,8000,9000,33000,31000,29000,0,65,55,50,70,31,
milkipur,57,233,1233,रायपट्टी,,ग्रामीण,10000,11000,12000,37000,35000,33000,0,70,60,55,75,34,
milkipur,57,234,1234,रजऊपुर,,ग्रामीण,8000,9000,10000,35000,33000,31000,0,65,55,50,70,34,
milkipur,57,235,1235,रमपुरवा,,ग्रामीण,9000,10000,11000,36000,34000,32000,0,65,55,50,70,34,
milkipur,57,236,1236,रसूलपुरमु0मीठेगांव,,ग्रामीण,12000,14000,15000,41000,39000,38000,135,75,65,60,80,34,name printed without spaces (रसूलपुर मु0 मीठेगांव)
milkipur,57,237,1237,रामपुर गौहनियां,,ग्रामीण,8000,9000,10000,35000,33000,31000,0,70,60,55,75,32,
milkipur,57,238,1238,रेवली,,ग्रामीण,8000,9000,10000,35000,33000,31000,0,60,55,50,65,30,
milkipur,57,239,1239,सतनापुर,,ग्रामीण,10000,11000,12000,37000,35000,33000,0,70,60,55,75,34,
milkipur,57,240,1240,सफदर भारी,,ग्रामीण,14000,15000,17000,43000,41000,39000,135,80,70,65,90,37,
milkipur,57,241,1241,सोनहर छेदी,,ग्रामीण,7000,8000,9000,33000,31000,29000,0,60,50,45,70,30,
milkipur,57,242,1242,सोनहर गनपत,,ग्रामीण,8000,9000,10000,35000,33000,31000,0,60,50,45,70,30,
milkipur,58,243,1243,सहजनमऊ,,ग्रामीण,8000,9000,10000,35000,33000,31000,0,60,50,45,70,30,
milkipur,58,244,1244,सरौली,,ग्रामीण,10000,11000,12000,38000,35000,33000,0,70,65,55,75,33,
milkipur,58,245,1245,सुरवारा,,ग्रामीण,10000,11000,12000,37000,35000,33000,0,65,55,50,60,33,abadi 60 < district-road 65 (atypical); verified at 400dpi as printed
milkipur,58,246,1246,सरायनामू,,ग्रामीण,10000,11000,12000,37000,35000,33000,0,70,60,55,75,34,
milkipur,58,247,1247,सारी चुमना,,ग्रामीण,10000,11000,12000,37000,35000,33000,0,70,60,55,75,34,
milkipur,58,248,1248,सोधियावा,,ग्रामीण,8000,9000,10000,35000,33000,31000,0,65,55,50,70,30,
milkipur,58,249,1249,सिड़सिड़,,ग्रामीण,9000,10000,11000,36000,34000,32000,0,70,60,55,75,34,
milkipur,58,250,1250,सोनस,,ग्रामीण,6000,7000,8000,32000,30000,28000,0,50,45,40,55,26,
milkipur,58,251,1251,सेवरा,,ग्रामीण,14000,16000,18000,44000,42000,40000,130,80,70,65,90,36,
milkipur,58,252,1252,सरियावां,,ग्रामीण,14000,16000,18000,44000,42000,40000,130,80,70,65,90,36,
milkipur,58,253,1253,सहुलारा,,ग्रामीण,14000,16000,18000,44000,42000,40000,130,80,70,65,90,36,
milkipur,58,254,1254,सैदखानपुर,,ग्रामीण,6500,7500,8500,33000,31000,29000,0,55,50,45,60,30,
milkipur,58,255,1255,सराय मजरा,,ग्रामीण,11000,13000,15000,41000,39000,38000,0,65,55,50,75,35,
milkipur,58,256,1256,सिधौना,,ग्रामीण,10000,11000,12000,37000,35000,33000,0,60,55,50,70,33,
milkipur,58,257,1257,सेमरा मु0 चिखड़ी,,ग्रामीण,13000,15000,17000,44000,41000,39000,0,90,80,75,100,40,
milkipur,58,258,1258,सागर पट्टी पंधिला,,ग्रामीण,13000,15000,17000,43000,41000,39000,0,85,80,75,95,36,
milkipur,58,259,1259,सोनबरसा,,ग्रामीण,9000,10000,11000,36000,34000,32000,0,70,60,55,75,30,
milkipur,59,260,1260,सोनबरसा मु0 चमैला,,ग्रामीण,9000,10000,11000,36000,34000,32000,0,70,60,55,75,30,
milkipur,59,261,1261,सेंधूतारा,,ग्रामीण,7000,8000,9000,33000,31000,29000,0,55,50,45,60,28,
milkipur,59,262,1262,सहसेपुर,,ग्रामीण,7000,8000,9000,33000,31000,29000,0,55,50,45,60,28,
milkipur,59,263,1263,सुल्तानपुर,,ग्रामीण,9000,10000,11000,36000,34000,32000,0,60,55,50,65,26,
milkipur,59,264,1264,सराय हेमराज,,ग्रामीण,14000,16000,18000,44000,42000,40000,130,80,70,65,90,33,
milkipur,59,265,1265,सरूरपुर,,ग्रामीण,8000,9000,10000,35000,33000,31000,0,60,55,50,65,33,
milkipur,59,266,1266,सराय धनेठी,,ग्रामीण,10000,11000,12000,37000,35000,33000,0,65,55,50,70,35,
milkipur,59,267,1267,सिंधौरा,,ग्रामीण,11000,12000,13000,39000,37000,36000,0,70,60,55,75,36,
milkipur,59,268,1268,श्रवनपुर,,ग्रामीण,7000,8000,9000,33000,31000,29000,0,50,45,43,55,27,
milkipur,59,269,1269,शिवदासपुर ग्रन्ट,,ग्रामीण,8000,9000,10000,35000,33000,31000,0,55,50,45,60,28,
milkipur,59,270,1270,शेखनपुर,,ग्रामीण,10000,11000,12000,37000,35000,33000,0,65,60,55,70,33,
milkipur,59,271,1271,शुकुलपुर,,ग्रामीण,7000,8000,9000,33000,31000,29000,0,55,50,45,60,28,
milkipur,59,272,1272,शाहवाबाद ग्रन्ट,,ग्रामीण,7000,8000,9000,33000,31000,29000,0,55,50,45,60,28,
milkipur,59,273,1273,शिवनाथपुर,,अर्द्धनगरीय,14000,16000,20000,46000,44000,42000,150,90,80,75,110,45,
milkipur,59,274,1274,हरदोइया,,ग्रामीण,9000,10000,11000,36000,34000,32000,0,75,65,60,80,35,
milkipur,59,275,1275,हूसेपुर,,ग्रामीण,9000,10000,11000,36000,34000,32000,0,65,55,50,70,30,
milkipur,59,276,1276,हरीरामपुर,,ग्रामीण,7000,8000,9000,33000,31000,29000,0,55,50,45,60,28,
milkipur,60,277,1277,हैबतपुर,,ग्रामीण,7000,8000,9000,33000,31000,29000,0,55,50,45,60,28,
milkipur,60,278,1278,हरखपुर,,ग्रामीण,6500,7500,8500,33000,31000,29000,0,50,45,43,55,27,
milkipur,60,279,1279,हरिनाथपुर,,ग्रामीण,7000,8000,9000,33000,31000,29000,0,55,50,45,60,28,
milkipur,60,280,1280,हिसामुद्दीनपुर,,ग्रामीण,7000,8000,9000,33000,31000,29000,0,55,50,45,60,28,
